Age,Overall,Potential,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Weight in lbs,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,Agility,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Years of experience,Height in cm
20,64,76,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,ST,172,51.0,62.0,61.0,49.0,58.0,64.0,52.0,38.0,45.0,61.0,87.0,83.0,92.0,67.0,91.0,60.0,79.0,58.0,69.0,38.0,58.0,46.0,52.0,53.0,12.0,8.0,13.0,13.0,6.0,3,175.26
26,64,65,Left,1.0,3.0,2.0,High/ Medium,Normal,LCB,205,21.0,24.0,72.0,57.0,20.0,39.0,20.0,26.0,43.0,50.0,57.0,57.0,35.0,54.0,80.0,77.0,87.0,36.0,72.0,56.0,25.0,34.0,33.0,59.0,13.0,14.0,12.0,11.0,13.0,1,193.04
28,64,64,Right,1.0,3.0,2.0,Low/ Medium,Stocky,RCB,192,53.0,34.0,57.0,56.0,33.0,50.0,37.0,25.0,58.0,54.0,55.0,40.0,61.0,54.0,77.0,75.0,83.0,23.0,81.0,54.0,42.0,54.0,39.0,50.0,6.0,9.0,13.0,9.0,15.0,4,182.88
22,64,69,Right,1.0,3.0,3.0,High/ Medium,Lean,CAM,134,54.0,60.0,54.0,62.0,56.0,63.0,58.0,38.0,58.0,63.0,78.0,80.0,71.0,61.0,54.0,72.0,63.0,58.0,35.0,28.0,60.0,62.0,63.0,60.0,7.0,7.0,6.0,10.0,14.0,2,175.26
24,64,67,Right,1.0,3.0,3.0,Medium/ Medium,Normal,CM,168,63.0,56.0,53.0,68.0,62.0,64.0,56.0,41.0,63.0,65.0,74.0,74.0,72.0,64.0,65.0,75.0,66.0,58.0,68.0,55.0,61.0,62.0,45.0,55.0,12.0,12.0,12.0,11.0,13.0,2,180.34
21,64,74,Right,1.0,3.0,3.0,Medium/ Medium,Lean,CF,132,56.0,62.0,34.0,57.0,50.0,67.0,48.0,41.0,50.0,63.0,91.0,82.0,88.0,67.0,41.0,65.0,43.0,54.0,35.0,28.0,61.0,58.0,48.0,53.0,9.0,6.0,11.0,8.0,9.0,2,170.18
20,64,76,Left,1.0,4.0,2.0,Medium/ Medium,Lean,CB,165,30.0,20.0,61.0,56.0,23.0,29.0,30.0,30.0,48.0,46.0,59.0,53.0,55.0,45.0,61.0,56.0,69.0,24.0,60.0,64.0,24.0,35.0,38.0,55.0,5.0,10.0,11.0,10.0,7.0,1,187.96
27,64,64,Right,1.0,5.0,2.0,Medium/ Medium,Normal,LB,146,59.0,44.0,56.0,63.0,56.0,65.0,67.0,62.0,62.0,62.0,73.0,80.0,87.0,55.0,79.0,73.0,60.0,56.0,61.0,57.0,54.0,54.0,57.0,60.0,9.0,15.0,14.0,10.0,14.0,5,175.26
22,64,74,Right,1.0,3.0,3.0,Medium/ Medium,Lean,LM,154,51.0,57.0,50.0,63.0,51.0,67.0,44.0,43.0,59.0,63.0,82.0,77.0,61.0,47.0,66.0,65.0,64.0,55.0,37.0,21.0,59.0,55.0,60.0,56.0,10.0,7.0,6.0,12.0,9.0,1,182.88
37,64,64,Right,1.0,3.0,2.0,High/ Medium,Normal,ST,179,48.0,68.0,69.0,57.0,62.0,51.0,43.0,48.0,43.0,61.0,38.0,60.0,59.0,70.0,66.0,33.0,77.0,58.0,73.0,26.0,69.0,58.0,70.0,56.0,7.0,10.0,8.0,10.0,16.0,7,185.42
21,64,69,Right,1.0,3.0,3.0,High/ Medium,Normal,CAM,148,60.0,60.0,48.0,62.0,63.0,68.0,65.0,60.0,51.0,69.0,68.0,75.0,78.0,67.0,58.0,52.0,43.0,64.0,58.0,27.0,54.0,60.0,60.0,54.0,16.0,12.0,7.0,8.0,8.0,3,175.26
23,64,72,Right,1.0,3.0,2.0,Medium/ High,Normal,LCB,168,42.0,22.0,68.0,66.0,29.0,43.0,28.0,28.0,63.0,57.0,63.0,49.0,59.0,55.0,76.0,71.0,72.0,51.0,63.0,64.0,54.0,63.0,39.0,56.0,6.0,12.0,14.0,13.0,12.0,3,187.96
20,64,75,Right,1.0,3.0,3.0,Medium/ Medium,Lean,RM,165,65.0,64.0,45.0,53.0,51.0,72.0,57.0,48.0,56.0,65.0,77.0,58.0,66.0,75.0,42.0,44.0,58.0,45.0,36.0,27.0,60.0,55.0,61.0,53.0,7.0,11.0,8.0,8.0,5.0,1,177.8
26,64,64,Right,1.0,2.0,2.0,Medium/ Medium,Normal,CB,170,56.0,25.0,46.0,59.0,30.0,50.0,44.0,27.0,55.0,55.0,64.0,43.0,62.0,42.0,79.0,73.0,63.0,19.0,70.0,67.0,63.0,35.0,34.0,50.0,14.0,11.0,5.0,13.0,7.0,7,182.88
21,64,72,Left,1.0,3.0,2.0,Medium/ Medium,Normal,LCB,152,47.0,36.0,54.0,52.0,25.0,53.0,31.0,27.0,38.0,51.0,66.0,53.0,65.0,46.0,57.0,74.0,74.0,31.0,57.0,62.0,37.0,47.0,31.0,56.0,13.0,12.0,15.0,6.0,14.0,3,185.42
30,64,64,Right,1.0,5.0,2.0,Medium/ Medium,Normal,ST,172,28.0,67.0,60.0,41.0,52.0,62.0,31.0,31.0,33.0,60.0,65.0,63.0,44.0,61.0,68.0,67.0,75.0,60.0,34.0,13.0,76.0,43.0,61.0,57.0,5.0,12.0,7.0,15.0,9.0,1,193.04
30,64,64,Right,1.0,4.0,2.0,Medium/ Medium,Normal,LB,174,55.0,48.0,54.0,67.0,51.0,61.0,59.0,58.0,61.0,68.0,62.0,66.0,57.0,60.0,65.0,77.0,74.0,66.0,74.0,62.0,61.0,59.0,58.0,73.0,6.0,7.0,16.0,6.0,16.0,4,182.88
23,64,71,Left,1.0,3.0,3.0,High/ High,Lean,LWB,168,63.0,42.0,48.0,60.0,30.0,65.0,45.0,37.0,58.0,66.0,74.0,76.0,67.0,46.0,67.0,76.0,72.0,36.0,60.0,54.0,67.0,50.0,40.0,50.0,9.0,12.0,16.0,12.0,14.0,5,180.34
30,64,64,Right,1.0,3.0,2.0,Medium/ Medium,Normal,CAM,150,58.0,54.0,52.0,62.0,50.0,60.0,54.0,62.0,58.0,61.0,80.0,87.0,81.0,68.0,69.0,70.0,52.0,61.0,60.0,52.0,64.0,64.0,46.0,67.0,13.0,12.0,13.0,9.0,15.0,1,167.64000000000001
23,64,71,Right,1.0,3.0,2.0,Medium/ Medium,Stocky,RB,157,35.0,22.0,55.0,60.0,28.0,34.0,33.0,26.0,37.0,59.0,70.0,61.0,71.0,42.0,67.0,68.0,56.0,27.0,62.0,64.0,35.0,29.0,48.0,51.0,14.0,14.0,13.0,6.0,14.0,2,175.26
25,64,69,Right,1.0,1.0,3.0,Medium/ Medium,Lean,ST,143,47.0,60.0,57.0,58.0,58.0,65.0,44.0,30.0,46.0,63.0,74.0,81.0,76.0,62.0,68.0,62.0,60.0,59.0,34.0,12.0,65.0,53.0,59.0,58.0,7.0,14.0,6.0,8.0,9.0,1,180.34
22,64,71,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CB,154,48.0,27.0,58.0,63.0,29.0,45.0,29.0,30.0,61.0,62.0,72.0,70.0,76.0,38.0,78.0,65.0,64.0,18.0,64.0,65.0,27.0,35.0,38.0,65.0,14.0,6.0,14.0,13.0,7.0,5,175.26
22,64,71,Right,1.0,4.0,2.0,High/ Medium,Normal,RB,168,63.0,37.0,62.0,58.0,53.0,57.0,56.0,34.0,47.0,60.0,77.0,69.0,73.0,60.0,69.0,65.0,69.0,45.0,62.0,58.0,49.0,51.0,46.0,53.0,5.0,9.0,5.0,14.0,11.0,3,182.88
23,64,71,Left,1.0,3.0,3.0,Medium/ High,Normal,CDM,163,57.0,48.0,56.0,66.0,39.0,63.0,55.0,58.0,64.0,67.0,71.0,68.0,65.0,66.0,68.0,71.0,64.0,47.0,71.0,68.0,58.0,56.0,50.0,66.0,9.0,12.0,5.0,9.0,8.0,4,185.42
26,64,65,Right,1.0,3.0,3.0,High/ Medium,Lean,ST,170,53.0,59.0,64.0,57.0,54.0,66.0,54.0,41.0,44.0,63.0,81.0,76.0,62.0,70.0,81.0,75.0,63.0,55.0,88.0,49.0,58.0,57.0,70.0,55.0,12.0,9.0,11.0,7.0,10.0,1,180.34
26,64,65,Right,1.0,5.0,3.0,Medium/ High,Normal,LM,170,59.0,61.0,54.0,64.0,57.0,66.0,50.0,41.0,54.0,64.0,74.0,73.0,76.0,61.0,71.0,60.0,68.0,52.0,59.0,47.0,58.0,56.0,49.0,60.0,14.0,9.0,9.0,11.0,7.0,1,177.8
26,64,67,Right,1.0,4.0,2.0,Medium/ Medium,Normal,RCB,194,39.0,28.0,72.0,51.0,30.0,43.0,32.0,43.0,48.0,52.0,61.0,57.0,58.0,52.0,73.0,57.0,84.0,39.0,61.0,52.0,25.0,32.0,42.0,59.0,10.0,16.0,9.0,15.0,7.0,5,190.5
23,64,71,Right,1.0,4.0,2.0,High/ Medium,Normal,ST,196,41.0,57.0,59.0,51.0,53.0,64.0,52.0,32.0,32.0,62.0,83.0,71.0,61.0,71.0,63.0,68.0,77.0,61.0,61.0,17.0,57.0,55.0,52.0,51.0,11.0,15.0,9.0,9.0,14.0,1,187.96
29,64,64,Left,1.0,2.0,3.0,High/ Medium,Normal,LB,165,68.0,63.0,52.0,64.0,55.0,68.0,68.0,66.0,60.0,66.0,69.0,75.0,64.0,83.0,76.0,75.0,69.0,68.0,58.0,57.0,58.0,68.0,59.0,55.0,8.0,15.0,8.0,9.0,9.0,5,182.88
22,64,75,Right,1.0,3.0,3.0,High/ Medium,Normal,LCM,152,56.0,60.0,54.0,63.0,56.0,68.0,64.0,70.0,63.0,66.0,67.0,73.0,72.0,68.0,69.0,68.0,63.0,68.0,58.0,56.0,62.0,63.0,42.0,57.0,8.0,7.0,6.0,11.0,8.0,1,177.8
22,64,73,Right,1.0,3.0,2.0,High/ Medium,Normal,RB,159,49.0,22.0,49.0,57.0,33.0,52.0,45.0,30.0,47.0,56.0,79.0,75.0,76.0,41.0,68.0,82.0,56.0,33.0,84.0,64.0,42.0,43.0,38.0,55.0,8.0,8.0,9.0,8.0,12.0,1,177.8
36,64,64,Right,1.0,3.0,2.0,Low/ High,Normal,CB,172,26.0,44.0,74.0,56.0,38.0,24.0,29.0,34.0,55.0,43.0,32.0,39.0,53.0,57.0,80.0,33.0,76.0,48.0,84.0,56.0,23.0,68.0,40.0,69.0,16.0,9.0,7.0,6.0,15.0,4,182.88
26,64,66,Right,1.0,4.0,2.0,Medium/ Medium,Normal,RB,165,58.0,29.0,61.0,52.0,29.0,59.0,33.0,34.0,53.0,62.0,68.0,69.0,74.0,53.0,82.0,76.0,67.0,37.0,68.0,66.0,45.0,40.0,42.0,60.0,15.0,10.0,15.0,9.0,15.0,1,177.8
24,64,67,Right,1.0,2.0,2.0,Low/ High,Normal,CB,172,34.0,21.0,64.0,51.0,23.0,30.0,22.0,24.0,51.0,38.0,71.0,48.0,48.0,27.0,82.0,67.0,82.0,21.0,82.0,55.0,29.0,25.0,29.0,51.0,14.0,6.0,7.0,7.0,13.0,3,182.88
18,64,78,Right,1.0,3.0,3.0,Medium/ Medium,Normal,RCM,170,54.0,53.0,58.0,65.0,54.0,64.0,59.0,40.0,51.0,69.0,75.0,71.0,66.0,60.0,66.0,74.0,69.0,61.0,77.0,65.0,49.0,40.0,42.0,58.0,14.0,10.0,13.0,14.0,8.0,1,180.34
26,64,65,Right,1.0,3.0,2.0,High/ Medium,Stocky,ST,183,31.0,62.0,70.0,61.0,53.0,54.0,41.0,39.0,43.0,61.0,67.0,68.0,77.0,65.0,78.0,79.0,83.0,55.0,74.0,26.0,63.0,48.0,66.0,60.0,6.0,10.0,12.0,10.0,13.0,3,185.42
25,64,67,Right,1.0,4.0,2.0,High/ Medium,Lean,LW,174,62.0,58.0,48.0,62.0,55.0,65.0,64.0,45.0,53.0,61.0,79.0,74.0,73.0,63.0,58.0,72.0,59.0,53.0,56.0,49.0,62.0,52.0,52.0,60.0,12.0,11.0,7.0,9.0,10.0,4,182.88
19,64,75,Right,1.0,3.0,3.0,Medium/ Medium,Normal,RW,159,60.0,71.0,49.0,52.0,53.0,69.0,54.0,42.0,47.0,66.0,82.0,61.0,65.0,71.0,65.0,66.0,64.0,41.0,32.0,25.0,58.0,55.0,67.0,57.0,6.0,14.0,13.0,6.0,5.0,1,182.88
21,64,73,Left,1.0,3.0,2.0,Medium/ Medium,Normal,LB,190,62.0,24.0,57.0,52.0,30.0,34.0,31.0,32.0,54.0,59.0,62.0,64.0,59.0,31.0,63.0,68.0,84.0,24.0,70.0,66.0,35.0,44.0,38.0,50.0,15.0,12.0,13.0,7.0,13.0,1,187.96
25,64,65,Right,1.0,3.0,3.0,Medium/ Medium,Normal,LM,165,63.0,55.0,39.0,62.0,53.0,68.0,62.0,66.0,59.0,66.0,74.0,74.0,79.0,63.0,70.0,66.0,58.0,58.0,37.0,44.0,60.0,60.0,63.0,54.0,14.0,13.0,9.0,12.0,10.0,2,172.72
19,64,80,Right,1.0,3.0,3.0,Medium/ Medium,Lean,RM,141,59.0,57.0,39.0,64.0,52.0,68.0,60.0,53.0,56.0,67.0,68.0,75.0,80.0,63.0,50.0,51.0,38.0,55.0,41.0,19.0,62.0,60.0,56.0,67.0,6.0,5.0,13.0,7.0,12.0,3,177.8
28,64,64,Right,1.0,2.0,2.0,Low/ High,Normal,CDM,187,56.0,46.0,61.0,66.0,54.0,54.0,52.0,59.0,66.0,58.0,43.0,45.0,49.0,68.0,57.0,62.0,82.0,54.0,81.0,63.0,45.0,55.0,49.0,54.0,16.0,14.0,14.0,12.0,15.0,1,182.88
24,64,69,Left,1.0,3.0,2.0,Medium/ Medium,Lean,CAM,139,55.0,61.0,42.0,62.0,65.0,61.0,58.0,44.0,55.0,64.0,76.0,75.0,78.0,66.0,51.0,60.0,32.0,65.0,50.0,34.0,64.0,62.0,62.0,62.0,8.0,10.0,13.0,16.0,7.0,6,170.18
30,64,64,Right,1.0,4.0,3.0,Low/ Low,Normal,LM,179,62.0,55.0,65.0,52.0,67.0,65.0,52.0,41.0,47.0,67.0,68.0,67.0,61.0,71.0,78.0,66.0,71.0,56.0,55.0,22.0,67.0,65.0,69.0,64.0,8.0,9.0,13.0,13.0,15.0,4,182.88
25,64,67,Right,1.0,3.0,3.0,Medium/ Medium,Lean,CM,152,61.0,45.0,33.0,66.0,32.0,64.0,69.0,64.0,64.0,67.0,64.0,78.0,90.0,52.0,83.0,67.0,56.0,53.0,65.0,58.0,53.0,66.0,36.0,57.0,8.0,10.0,14.0,9.0,11.0,4,175.26
28,64,64,Right,1.0,3.0,3.0,Medium/ High,Normal,CM,161,59.0,33.0,63.0,66.0,26.0,63.0,32.0,40.0,63.0,63.0,72.0,58.0,63.0,50.0,57.0,76.0,79.0,27.0,65.0,68.0,66.0,62.0,43.0,57.0,10.0,10.0,10.0,9.0,13.0,2,182.88
22,64,74,Right,1.0,3.0,2.0,Medium/ Medium,Normal,RB,150,60.0,32.0,48.0,57.0,36.0,60.0,40.0,38.0,53.0,58.0,77.0,74.0,71.0,43.0,62.0,76.0,66.0,39.0,55.0,55.0,60.0,49.0,42.0,53.0,15.0,14.0,13.0,9.0,7.0,1,175.26
21,64,72,Right,1.0,3.0,2.0,Medium/ High,Stocky,RB,183,55.0,41.0,64.0,58.0,49.0,56.0,47.0,44.0,57.0,58.0,62.0,64.0,60.0,58.0,69.0,76.0,75.0,44.0,75.0,64.0,50.0,51.0,49.0,55.0,10.0,12.0,7.0,9.0,14.0,1,187.96
19,64,80,Left,1.0,4.0,3.0,Medium/ Medium,Lean,CM,141,63.0,60.0,54.0,69.0,52.0,67.0,58.0,61.0,66.0,67.0,77.0,80.0,81.0,58.0,49.0,63.0,50.0,62.0,38.0,39.0,65.0,65.0,53.0,67.0,12.0,12.0,14.0,8.0,6.0,3,177.8
31,64,64,Right,1.0,3.0,3.0,High/ Low,Normal,CM,150,61.0,60.0,34.0,67.0,61.0,65.0,62.0,63.0,62.0,66.0,69.0,91.0,91.0,68.0,61.0,63.0,53.0,66.0,49.0,55.0,56.0,66.0,62.0,53.0,15.0,14.0,15.0,16.0,16.0,4,175.26
33,64,64,Right,1.0,3.0,2.0,Medium/ High,Normal,CDM,165,59.0,50.0,43.0,66.0,33.0,60.0,62.0,62.0,62.0,63.0,65.0,62.0,66.0,63.0,70.0,54.0,65.0,65.0,73.0,62.0,70.0,70.0,52.0,65.0,16.0,7.0,7.0,15.0,12.0,2,177.8
29,64,64,Right,1.0,3.0,2.0,Medium/ Medium,Lean,RB,165,62.0,42.0,58.0,62.0,21.0,41.0,45.0,50.0,55.0,56.0,58.0,63.0,58.0,59.0,89.0,79.0,74.0,54.0,54.0,64.0,59.0,54.0,45.0,63.0,16.0,9.0,11.0,7.0,7.0,2,182.88
21,64,72,Right,1.0,2.0,2.0,Medium/ Medium,Lean,CB,161,57.0,53.0,62.0,68.0,57.0,66.0,46.0,41.0,58.0,69.0,75.0,75.0,67.0,68.0,56.0,59.0,60.0,62.0,59.0,64.0,52.0,63.0,54.0,68.0,8.0,12.0,8.0,15.0,12.0,1,182.88
22,64,72,Right,1.0,3.0,3.0,Medium/ Medium,Lean,ST,159,51.0,65.0,55.0,60.0,58.0,69.0,47.0,32.0,57.0,66.0,78.0,79.0,74.0,55.0,73.0,70.0,68.0,62.0,55.0,30.0,64.0,65.0,48.0,63.0,12.0,9.0,14.0,8.0,15.0,1,182.88
26,64,66,Right,1.0,2.0,2.0,Medium/ High,Normal,CAM,174,45.0,38.0,62.0,64.0,36.0,58.0,48.0,39.0,60.0,61.0,53.0,54.0,57.0,56.0,65.0,70.0,83.0,43.0,65.0,58.0,48.0,60.0,50.0,50.0,10.0,10.0,11.0,9.0,11.0,1,187.96
23,64,72,Left,1.0,2.0,2.0,Medium/ Medium,Normal,LB,163,58.0,33.0,53.0,44.0,33.0,63.0,33.0,35.0,40.0,60.0,78.0,63.0,60.0,30.0,61.0,57.0,58.0,35.0,58.0,62.0,45.0,51.0,39.0,58.0,10.0,9.0,7.0,10.0,8.0,2,182.88
26,64,67,Left,1.0,3.0,2.0,Medium/ Medium,Normal,LCB,165,28.0,18.0,63.0,46.0,20.0,42.0,20.0,28.0,29.0,38.0,62.0,47.0,65.0,39.0,73.0,63.0,80.0,15.0,68.0,58.0,27.0,31.0,27.0,52.0,12.0,11.0,11.0,6.0,9.0,2,193.04
18,64,77,Left,1.0,3.0,3.0,Medium/ Medium,Lean,LB,148,71.0,45.0,57.0,68.0,51.0,66.0,65.0,41.0,70.0,71.0,60.0,63.0,57.0,58.0,64.0,64.0,65.0,42.0,59.0,59.0,56.0,54.0,48.0,53.0,14.0,9.0,12.0,10.0,8.0,2,185.42
27,64,64,Right,1.0,3.0,2.0,High/ Medium,Normal,RB,143,60.0,50.0,47.0,58.0,50.0,60.0,50.0,35.0,53.0,61.0,84.0,86.0,83.0,57.0,85.0,88.0,76.0,42.0,49.0,53.0,52.0,50.0,41.0,58.0,12.0,11.0,10.0,14.0,14.0,2,175.26
23,64,72,Left,1.0,3.0,2.0,Medium/ Medium,Lean,CB,159,57.0,41.0,64.0,56.0,39.0,59.0,54.0,39.0,54.0,52.0,59.0,58.0,55.0,61.0,53.0,65.0,73.0,44.0,67.0,65.0,44.0,47.0,50.0,51.0,14.0,12.0,10.0,15.0,8.0,6,182.88
32,64,64,Right,1.0,3.0,2.0,Medium/ High,Normal,CB,163,40.0,24.0,57.0,59.0,27.0,47.0,34.0,32.0,58.0,52.0,58.0,66.0,69.0,58.0,76.0,74.0,64.0,42.0,77.0,66.0,27.0,40.0,41.0,55.0,14.0,15.0,11.0,12.0,11.0,6,175.26
20,64,75,Right,1.0,3.0,2.0,Medium/ Medium,Normal,ST,163,38.0,67.0,63.0,58.0,54.0,58.0,45.0,42.0,41.0,59.0,63.0,58.0,63.0,64.0,69.0,60.0,69.0,60.0,57.0,26.0,67.0,45.0,60.0,54.0,15.0,11.0,8.0,6.0,8.0,3,182.88
32,64,64,Right,1.0,2.0,3.0,Medium/ High,Normal,RCM,174,68.0,62.0,60.0,68.0,67.0,66.0,52.0,55.0,67.0,68.0,54.0,40.0,61.0,66.0,68.0,50.0,69.0,57.0,73.0,68.0,69.0,68.0,67.0,59.0,6.0,9.0,16.0,15.0,14.0,1,182.88
29,64,64,Left,1.0,2.0,2.0,High/ Medium,Normal,LM,168,70.0,49.0,56.0,71.0,35.0,59.0,45.0,57.0,59.0,57.0,73.0,63.0,63.0,70.0,81.0,72.0,61.0,61.0,75.0,49.0,70.0,60.0,40.0,57.0,11.0,8.0,9.0,13.0,14.0,3,177.8
22,64,72,Right,1.0,3.0,3.0,Medium/ Medium,Normal,CM,148,46.0,53.0,50.0,68.0,35.0,63.0,49.0,53.0,63.0,66.0,69.0,73.0,83.0,62.0,57.0,65.0,65.0,62.0,48.0,56.0,62.0,64.0,47.0,56.0,10.0,14.0,5.0,13.0,7.0,5,170.18
21,64,72,Left,1.0,2.0,2.0,Medium/ Medium,Normal,CM,141,59.0,61.0,58.0,66.0,44.0,65.0,46.0,60.0,59.0,62.0,66.0,58.0,69.0,67.0,59.0,70.0,65.0,69.0,62.0,55.0,64.0,63.0,49.0,58.0,8.0,14.0,7.0,9.0,6.0,2,167.64000000000001
26,64,64,Right,1.0,4.0,3.0,High/ Medium,Lean,RB,141,61.0,56.0,56.0,60.0,43.0,64.0,51.0,56.0,58.0,65.0,80.0,75.0,73.0,60.0,81.0,80.0,73.0,63.0,55.0,60.0,58.0,56.0,47.0,58.0,9.0,14.0,13.0,15.0,15.0,1,175.26
25,64,69,Right,1.0,4.0,2.0,Medium/ Medium,Normal,RB,154,57.0,29.0,47.0,54.0,35.0,64.0,42.0,41.0,49.0,50.0,63.0,55.0,64.0,34.0,60.0,70.0,63.0,34.0,65.0,67.0,50.0,43.0,42.0,46.0,6.0,14.0,12.0,11.0,13.0,1,177.8
30,64,64,Right,1.0,3.0,2.0,Medium/ High,Normal,CDM,172,56.0,50.0,62.0,64.0,40.0,55.0,52.0,36.0,58.0,61.0,55.0,62.0,58.0,52.0,64.0,84.0,70.0,45.0,69.0,61.0,48.0,43.0,55.0,61.0,8.0,10.0,14.0,7.0,11.0,1,182.88
33,64,64,Right,1.0,3.0,2.0,Medium/ High,Lean,CB,170,57.0,56.0,68.0,64.0,59.0,62.0,64.0,58.0,63.0,66.0,59.0,63.0,63.0,73.0,64.0,59.0,66.0,61.0,63.0,63.0,61.0,62.0,59.0,64.0,8.0,13.0,15.0,14.0,9.0,1,185.42
24,64,67,Right,1.0,3.0,2.0,Medium/ Medium,Normal,RM,183,56.0,35.0,50.0,68.0,47.0,66.0,55.0,41.0,60.0,62.0,79.0,72.0,46.0,63.0,62.0,66.0,66.0,59.0,72.0,60.0,61.0,62.0,40.0,65.0,11.0,12.0,11.0,9.0,10.0,1,180.34
23,64,69,Left,1.0,3.0,2.0,Medium/ Medium,Lean,LM,172,61.0,33.0,63.0,63.0,34.0,58.0,37.0,37.0,57.0,57.0,72.0,61.0,64.0,39.0,63.0,74.0,65.0,29.0,58.0,60.0,58.0,42.0,43.0,58.0,16.0,11.0,12.0,10.0,15.0,2,182.88
23,64,69,Right,1.0,3.0,2.0,High/ Low,Stocky,ST,161,45.0,61.0,59.0,61.0,45.0,60.0,49.0,54.0,46.0,61.0,70.0,71.0,73.0,64.0,69.0,57.0,81.0,58.0,59.0,22.0,64.0,58.0,58.0,48.0,6.0,14.0,13.0,10.0,12.0,1,180.34
23,64,70,Right,1.0,3.0,2.0,Medium/ Medium,Lean,CM,134,48.0,45.0,36.0,69.0,50.0,66.0,42.0,43.0,67.0,63.0,68.0,74.0,91.0,44.0,56.0,63.0,31.0,55.0,73.0,57.0,58.0,59.0,54.0,44.0,10.0,8.0,7.0,10.0,10.0,1,170.18
19,64,74,Left,1.0,4.0,3.0,High/ Medium,Lean,LB,143,64.0,32.0,51.0,61.0,51.0,65.0,58.0,47.0,57.0,63.0,77.0,68.0,64.0,49.0,70.0,78.0,47.0,48.0,58.0,56.0,57.0,61.0,45.0,58.0,14.0,14.0,11.0,11.0,7.0,1,177.8
20,64,75,Right,1.0,2.0,2.0,Medium/ Medium,Normal,RB,161,60.0,33.0,51.0,62.0,34.0,60.0,40.0,34.0,55.0,58.0,72.0,62.0,66.0,52.0,64.0,62.0,52.0,49.0,52.0,60.0,50.0,43.0,44.0,37.0,6.0,14.0,11.0,9.0,13.0,4,180.34
33,64,64,Right,1.0,3.0,2.0,High/ High,Stocky,ST,170,48.0,61.0,62.0,53.0,72.0,56.0,61.0,49.0,35.0,59.0,53.0,48.0,66.0,65.0,73.0,43.0,85.0,56.0,59.0,41.0,73.0,53.0,67.0,78.0,9.0,12.0,5.0,12.0,7.0,1,180.34
20,64,78,Right,1.0,3.0,3.0,Medium/ Medium,Lean,RM,161,61.0,48.0,39.0,66.0,60.0,71.0,51.0,42.0,62.0,68.0,71.0,71.0,63.0,65.0,44.0,52.0,53.0,54.0,41.0,21.0,57.0,58.0,67.0,53.0,8.0,12.0,15.0,6.0,9.0,4,182.88
31,64,64,Right,1.0,3.0,2.0,High/ Medium,Normal,RB,170,63.0,47.0,50.0,64.0,58.0,58.0,51.0,49.0,61.0,62.0,68.0,66.0,72.0,48.0,74.0,66.0,68.0,42.0,67.0,63.0,50.0,58.0,61.0,56.0,15.0,11.0,7.0,10.0,14.0,2,177.8
28,64,64,Right,1.0,3.0,3.0,Medium/ Medium,Normal,RB,159,66.0,36.0,46.0,58.0,22.0,67.0,60.0,27.0,50.0,67.0,78.0,68.0,69.0,37.0,48.0,74.0,73.0,30.0,63.0,58.0,65.0,45.0,37.0,55.0,8.0,8.0,8.0,13.0,16.0,2,175.26
23,64,72,Right,1.0,4.0,3.0,Medium/ Low,Stocky,ST,172,39.0,62.0,56.0,63.0,61.0,68.0,60.0,34.0,34.0,70.0,85.0,69.0,70.0,58.0,78.0,46.0,79.0,52.0,34.0,15.0,54.0,57.0,48.0,54.0,8.0,7.0,7.0,12.0,12.0,2,177.8
20,64,73,Right,1.0,4.0,3.0,High/ High,Lean,LM,161,62.0,59.0,36.0,64.0,52.0,66.0,52.0,64.0,49.0,69.0,67.0,70.0,64.0,62.0,66.0,66.0,50.0,63.0,39.0,18.0,57.0,57.0,62.0,64.0,12.0,11.0,15.0,13.0,11.0,3,182.88
18,64,84,Left,1.0,3.0,3.0,High/ Low,Normal,LW,150,65.0,56.0,30.0,54.0,43.0,67.0,63.0,52.0,44.0,67.0,88.0,84.0,73.0,55.0,38.0,60.0,53.0,44.0,36.0,19.0,57.0,60.0,51.0,58.0,12.0,7.0,9.0,10.0,8.0,1,175.26
19,64,75,Right,1.0,3.0,3.0,Medium/ Medium,Lean,LCM,150,55.0,52.0,32.0,66.0,37.0,63.0,45.0,37.0,60.0,68.0,77.0,82.0,75.0,53.0,54.0,65.0,53.0,41.0,48.0,59.0,68.0,66.0,45.0,61.0,14.0,6.0,8.0,6.0,10.0,2,175.26
19,64,80,Right,1.0,3.0,3.0,High/ Medium,Normal,RW,154,63.0,54.0,49.0,62.0,57.0,71.0,59.0,46.0,57.0,68.0,69.0,68.0,75.0,64.0,52.0,62.0,51.0,53.0,49.0,57.0,57.0,59.0,49.0,66.0,9.0,11.0,12.0,10.0,6.0,1,177.8
